#{"t_start": 1646496003.4753594, "env_id": "LunarLander-v2"}
-56.35194,588,350.961628
-54.521878,386,351.464729
-43.53088,449,352.066907
-27.910275,364,352.507685
-89.933345,283,352.814149
-69.728022,246,353.072489
5.408636,291,353.404642
-40.579295,275,353.715997
-74.204052,226,353.952655
-98.292297,322,354.336897
-2.106584,293,354.697968
-71.840318,293,355.099888
239.931283,424,355.706502
214.705657,396,356.266577
165.269741,632,357.177725
-92.417239,405,357.697337
-142.326034,491,358.421649
-224.263227,1000,360.099973
-18.302337,449,360.691743
-88.352072,340,361.084926
200.646852,485,361.733615
212.784128,417,362.306581
-91.688018,274,362.611752
-184.514389,539,363.373815
-116.267829,279,363.692949
-145.786753,538,364.524587
138.250875,733,365.943025
-173.024598,1000,368.197605
-89.647921,1000,369.6746
-51.453816,332,370.039015
-185.533332,1000,372.118092
-110.553939,726,373.259401
-56.186811,335,373.65166
-145.985939,783,375.252685
-71.386789,283,375.586157
-114.387219,803,376.727583
164.763483,690,377.843576
-58.714944,228,378.099597
-89.688872,431,378.651576
-122.830544,329,379.061662
-137.256764,595,379.895644
-128.904338,485,380.532025
-136.493019,601,381.474334
-171.717659,742,382.528825
-101.123004,286,382.862074
216.680336,469,383.532564
-104.800457,410,384.06559
-122.696385,401,384.548517
-107.734679,360,384.966936
-50.459605,367,385.416735
-109.288482,399,385.894834
235.923899,469,386.542544
-60.3215,314,386.941451
-39.247311,304,387.299611
87.501358,589,388.060551
208.458064,472,388.666171
-71.652399,397,389.162594
-35.106599,336,389.539174
204.314371,413,390.088703
120.05256,509,390.839794
-89.099676,228,391.082146
115.520487,583,391.921299
-78.232348,278,392.23147
183.474454,610,393.365531
-40.588988,267,393.653878
-50.232821,310,394.008259
185.953667,568,394.78812
-160.582737,790,395.878551
-38.165881,205,396.086778
167.222669,382,396.559054
58.847178,1000,397.941044
136.931236,490,398.564229
-40.450123,245,398.831324
-100.415882,1000,400.378122
-44.351697,254,400.651534
161.277399,439,401.233548
-64.27243,220,401.457416
-120.651944,440,402.01755
179.347067,476,402.631065
131.436935,792,404.512587
169.525524,813,406.205864
-155.070063,273,406.521774
-158.495788,294,406.870863
185.999874,949,408.357534
-84.882642,231,408.608942
-72.212927,298,408.928085
179.053201,470,409.637397
154.585617,445,410.273664
180.470101,377,410.745437
176.734173,447,411.311529
-81.478625,267,411.609617
143.232391,446,412.182559
178.91071,425,412.759195
188.982134,422,413.314854
-50.529392,388,413.775596
-61.38684,246,414.047589
169.482398,474,414.666721
-70.993839,273,414.959569
-31.334253,316,415.332595
-83.31421,363,415.793008
-68.853445,245,416.046896
-81.869821,276,416.336165
-105.980725,353,416.755152
-57.043401,190,416.942192
203.155046,541,417.707553
205.638948,543,418.581038
162.901289,593,419.409799
-91.295398,372,419.828355
127.856824,489,420.41775
-58.806472,400,420.869512
-152.793331,414,421.335657
140.483036,539,422.143152
-84.088807,339,422.547099
-59.497759,534,423.178653
138.55087,662,424.132901
-185.77261,450,424.731301
200.370529,484,425.431496
-82.637756,368,425.849426
-68.019197,360,426.312912
-62.580181,216,426.545518
-87.320934,464,427.128577
141.848972,476,427.698055
-28.387531,374,428.122694
185.860749,465,428.767967
-149.602605,538,429.414748
187.006092,548,430.210567
188.588565,489,430.912685
140.814503,623,431.769612
194.614441,526,432.65266
173.003825,471,433.312554
-88.488668,205,433.521347
194.077676,435,434.154362
-89.524284,229,434.40668
176.63754,378,434.895541
240.198304,374,435.371559
-70.381169,325,435.748648
-33.341188,272,436.02251
172.568113,355,436.444609
204.652972,381,436.902503
192.516116,297,437.244352
196.568879,403,437.74055
221.071815,396,438.238899
229.205305,499,438.926718
-60.045962,332,439.332901
191.05165,598,440.259566
140.025679,466,440.86844
-60.798205,172,441.037645
220.547267,393,441.522577
-92.416418,291,441.863377
-66.509105,342,442.241574
-67.247379,157,442.410536
119.428953,396,442.944429
-19.174164,276,443.241651
-95.361567,357,443.670538
-72.088073,356,444.080415
-131.147469,475,444.725239
234.114202,479,445.311436
-88.640846,498,446.00558
-33.146901,279,446.303661
-27.628559,271,446.607768
-28.616317,436,447.150552
-49.90254,389,447.584747
178.68339,551,448.312293
200.350862,678,449.254604
190.075014,452,449.852999
-82.970325,362,450.317562
-39.442882,364,450.773582
221.832439,464,451.3699
178.643633,628,452.252577
-59.594729,305,452.584085
-85.368742,280,452.872341
-102.056993,284,453.174536
-12.49379,348,453.579455
-69.41989,268,453.889625
183.42109,417,454.429474
-64.638019,247,454.699621
203.476659,335,455.132716
215.473454,335,455.530571
176.803341,333,455.927564
-65.683674,193,456.125462
-52.561664,270,456.410702
-22.392529,321,456.778844
225.183845,346,457.179149
243.707155,316,457.540564
-64.42979,219,457.771564
-65.067752,242,458.016594
-66.032343,172,458.188595
170.438694,340,458.592129
-80.191214,172,458.766667
-70.49986,220,459.010665
-87.59063,233,459.255589
165.726678,384,459.706267
215.466619,387,460.16858
-53.072578,274,460.460848
-15.07345,252,460.732123
-67.562144,243,460.991429
-124.566708,243,461.246746
227.09507,347,461.648381
-23.209914,263,461.933311
-63.243889,224,462.170645
-105.046888,178,462.359521
-33.721963,228,462.597543
-41.340878,251,462.865404
-85.210872,155,463.015458
-29.364623,248,463.277561
212.593333,312,463.640542
221.918723,293,463.947523
-54.754732,227,464.184742
3.471415,234,464.43849
216.266344,316,464.814584
-88.218746,176,464.996699
-59.113946,149,465.144538
220.504786,319,465.524072
-44.145164,216,465.733581
-48.660063,337,466.125789
-67.290278,197,466.329741
-84.44218,149,466.477346
-54.81769,206,466.699754
-79.391839,397,467.146559
221.237268,351,467.569428
-87.601019,187,467.759916
-29.388259,339,468.147879
-78.576713,219,468.372249
216.547512,361,468.801775
-90.364532,207,469.010325
-53.704862,266,469.30454
-50.666781,217,469.533398
-49.300614,268,469.835605
187.817792,333,470.230547
232.134615,389,470.704471
195.22248,366,471.170561
-85.793334,156,471.326526
-3.523102,308,471.675431
-124.999342,130,471.797491
174.73097,427,472.299518
-20.445649,299,472.640576
-126.219551,292,472.968396
-98.620972,140,473.104029
-70.570263,278,473.426225
-108.277449,223,473.679627
-27.1558,242,473.961903
-89.206839,253,474.235174
246.46051,296,474.610168
-70.208929,279,474.91735
-1.09222,281,475.227519
195.369466,370,475.689288
-89.909506,170,475.860827
-73.151564,171,476.033365
-73.458008,249,476.299652
-44.00398,211,476.517599
-62.96207,269,476.807606
259.070056,317,477.153829
-58.896518,208,477.373646
-78.669084,167,477.54556
234.328814,281,477.854522
-81.714862,260,478.141175
-12.807249,219,478.380539
-55.796127,128,478.508198
217.171998,546,479.314523
-99.370404,150,479.462441
-116.029518,324,479.850463
228.429789,326,480.261546
-34.196357,198,480.467664
-101.219952,158,480.622539
-31.823958,285,480.966094
-148.145419,211,481.172539
-26.238472,256,481.453623
-55.71781,213,481.672891
-73.278608,158,481.839895
-70.244103,167,482.013712
-31.48104,146,482.164559
-36.922077,376,482.601703
-71.131797,133,482.736486
145.586987,633,483.532311
169.087135,539,484.203799
-61.013142,213,484.419498
194.594018,382,484.855777
-84.498889,288,485.207665
-70.941483,191,485.417686
192.920235,337,485.83058
-81.709341,233,486.071934
-50.139081,168,486.249537
196.369192,341,486.676585
-80.589034,262,486.960585
-58.872946,280,487.281524
-86.378339,226,487.519553
-85.714594,166,487.69045
-97.464828,296,487.991466
-45.752696,148,488.1446
-102.110885,122,488.2635
-90.578147,153,488.411519
-26.849665,255,488.695414
-86.150002,227,488.932767
192.301414,334,489.307764
-112.495172,182,489.490561
244.986466,334,489.883738
-70.067443,240,490.122689
-87.675087,190,490.323148
230.862787,377,490.806861
-122.777669,370,491.212772
-62.602034,205,491.426173
-87.862819,338,491.849778
-80.001259,144,492.00251
-73.345577,368,492.45856
-80.326928,175,492.642528
151.111278,472,493.256563
-75.474804,395,493.715004
-74.73307,343,494.139541
156.763656,388,494.574528
218.077631,285,494.897434
-37.947766,160,495.069518
-39.818114,132,495.196517
-67.192971,134,495.326544
-34.353427,192,495.525629
-4.323091,217,495.756369
-124.46381,186,495.945933
-75.806654,257,496.223189
-68.119147,256,496.486495
-87.184534,198,496.789492
257.777494,293,497.197242
-39.968042,222,497.437602
-14.254449,277,497.743453
-66.575096,234,498.019578
-41.739904,134,498.177745
-56.594712,118,498.303414
179.257562,369,498.755099
-93.020792,235,498.99948
-5.3328,295,499.336576
-44.657685,172,499.517063
-91.155021,288,499.826759
187.34973,552,500.523665
-77.238389,237,500.763686
148.03764,392,501.220911
-62.476636,179,501.406953
-34.412962,229,501.63876
-85.68371,176,501.826713
-69.417314,265,502.103724
-84.955033,222,502.351383
164.492197,308,502.720397
159.305116,397,503.206511
-76.548858,257,503.472546
207.800984,298,503.822574
211.500333,340,504.221515
-26.011757,169,504.390523
-67.860481,211,504.614425
-67.989407,195,504.804421
-21.927033,242,505.047547
199.152084,299,505.401155
222.9039,363,505.859455
-70.548847,221,506.095111
225.715386,302,506.449167
247.521806,345,506.915916
-56.703612,269,507.222676
-88.246947,144,507.366613
-75.018572,179,507.543603
-88.629346,164,507.706272
-53.04653,313,508.067884
-89.111833,168,508.23555
-82.070093,160,508.392529
179.380635,491,509.038514
-103.231278,490,509.629773
-72.356909,145,509.783912
-89.289704,172,509.95555
-63.537921,313,510.312666
149.907585,453,510.887608
187.646264,469,511.466605
125.311271,445,511.962538
-99.849199,159,512.149789
-78.617737,178,512.33759
-84.960854,263,512.614917
-88.845409,396,513.09554
-87.965846,312,513.477753
209.715059,419,514.073245
177.547711,669,515.146476
-86.694522,226,515.384903
-96.270615,254,515.639547
184.45961,527,516.325015
-85.315386,154,516.470626
203.876662,454,517.112757
-90.827351,289,517.438262
-113.577018,316,517.790462
-121.350226,276,518.094647
-105.308556,306,518.445633
148.499107,444,519.014393
155.168135,508,519.717923
-54.428288,276,520.037714
134.074959,494,520.611516
153.563452,562,521.299529
-86.174922,264,521.589552
170.159266,343,521.977562
-60.307199,264,522.286847
-94.148103,201,522.49151
-65.887599,170,522.671027
196.779214,331,523.066526
201.201575,372,523.562487
-51.415866,219,523.787457
151.159153,435,524.403658
222.008274,442,524.959554
-18.473991,307,525.304567
-43.772121,436,525.873254
200.391697,427,526.447939
-26.70093,177,526.629584
-56.209756,212,526.856976
182.284067,578,527.671564
-59.116719,202,527.960633
-119.59425,408,528.505841
-22.003581,252,528.780514
-93.660612,172,528.963488
181.375196,573,529.863416
-107.782138,238,530.108498
-82.137908,1000,532.309336
-100.458971,237,532.565519
-247.384364,934,533.990116
-91.347737,475,534.620401
-98.316533,164,534.783999
-100.956536,324,535.211851
-86.865792,155,535.365573
-117.113427,213,535.592535
-60.92174,289,535.891711
-43.941463,271,536.175557
134.930434,418,536.696731
140.089427,295,537.018565
-87.83947,268,537.322536
205.339297,501,538.013582
140.98548,607,538.974551
-22.93323,292,539.313533
-120.719892,413,539.775403
-118.650403,314,540.145379
111.111577,549,540.947422
-32.2531,286,541.246624
158.227894,546,542.004647
-91.921473,402,542.521533
-110.86636,291,542.841589
-53.797314,231,543.073635
-85.170943,152,543.229672
-73.95125,307,543.56054
-94.825389,392,544.043636
-110.757458,314,544.391954
-72.832728,280,544.717845
-34.129812,261,545.020635
178.308994,516,545.784647
-97.21732,148,545.932198
-95.723419,200,546.132662
-91.703769,168,546.306626
-56.005706,195,546.510572
-94.090608,221,546.756074
5.975628,337,547.150101
222.473711,388,547.665588
182.896009,333,548.04876
-102.751982,330,548.412029
-24.0718,340,548.798599
-54.92602,161,548.958545
184.545458,395,549.43753
-36.069754,154,549.591515
169.822965,386,550.055491
132.334407,469,550.631062
-125.355278,205,550.853458
-89.812909,194,551.052526
-89.367979,289,551.344945
-35.545515,233,551.58103
-68.662515,201,551.767577
-72.666036,278,552.063224
171.597249,435,552.619738
-25.777795,181,552.8023
218.137733,538,553.615045
-75.372349,242,553.878557
-70.919167,313,554.221533
136.731445,506,554.887157
-119.21213,425,555.443371
-22.277956,170,555.620896
-120.921317,390,556.121556
215.805888,393,556.637578
-125.500288,391,557.073695
195.886152,319,557.435074
-9.072836,181,557.620578
238.75408,414,558.146227
-95.960729,404,558.653553
204.104313,478,559.286369
-39.749606,280,559.609652
-43.609305,171,559.775609
230.933293,449,560.36392
-70.004008,225,560.609995
-108.972114,374,561.023594
-57.562299,233,561.272163
164.148146,340,561.689583
158.985326,461,562.2126
143.424715,495,562.879546
-64.854679,230,563.111822
-73.391453,156,563.263704
-34.824422,172,563.438548
-56.317963,401,563.897586
-86.283636,224,564.135618
-30.095544,366,564.583445
-115.864308,279,564.886552
-24.856796,377,565.364597
227.152578,438,565.959652
126.482165,592,566.738573
-33.730734,130,566.869627
-49.603184,541,567.564615
175.394628,340,567.977703
-34.501552,169,568.170655
134.989666,589,568.930099
-48.207074,298,569.286214
189.004637,286,569.629683
-8.821047,145,569.785311
-36.934061,147,569.934992
-64.277611,200,570.148631
-97.147578,458,570.668887
-85.121647,205,570.879545
-108.936598,507,571.57746
-95.194348,244,571.825729
186.282404,575,572.75971
190.121854,391,573.253946
-47.768757,273,573.554731
149.328762,395,574.022545
-76.124827,282,574.335901
188.831612,307,574.702513
206.723205,351,575.140778
-5.654562,312,575.470567
-39.029719,224,575.716579
-97.336251,172,575.892562
-35.119296,172,576.064478
-10.137525,155,576.221277
-53.006345,154,576.374426
161.410688,399,576.905502
-113.388877,305,577.258786
-68.935973,305,577.597579
198.34133,357,578.040512
150.787234,347,578.487351
-70.409745,321,578.840638
-82.984329,155,578.995033
76.573551,602,579.824883
-97.619277,145,579.965512
-45.498265,1000,582.329459
188.797318,426,582.959948
154.645077,812,584.221946
-37.8301,1000,585.755575
-108.189508,1000,587.478706
-55.002465,145,587.660561
-84.55072,159,587.838751
-102.517731,350,588.223841
189.893544,481,588.844095
198.349932,790,589.940925
98.318054,937,591.443621
-117.135507,815,592.487808
-132.955663,506,593.145008
-140.933716,645,593.949667
-60.026642,229,594.197886
144.73034,682,595.101541
81.605375,843,596.432928
-100.907391,400,596.903876
144.482367,784,598.238665
-94.146026,495,598.884602
-74.623054,526,599.579887
-55.764437,1000,601.516639
-104.10822,508,602.12263
-116.992524,654,602.997568
106.232657,699,604.100768
-32.700105,1000,605.977957
127.097603,721,607.005116
-79.429917,413,607.504527
-145.831814,415,608.05578
-108.151174,239,608.311566
-133.018627,445,609.089661
-64.986301,196,609.301477
-99.500069,196,609.505624
107.120341,609,610.447868
-82.675706,219,610.678224
-112.740245,331,611.053532
-80.807185,190,611.239756
157.426944,696,612.26914
-50.390583,640,613.249642
-66.128094,251,613.519581
155.243133,628,614.476772
169.983453,760,615.74131
-62.689262,343,616.114604
-49.820518,186,616.309231
-89.769296,410,616.846302
-76.668403,241,617.097276
-88.215099,160,617.255359
-57.373889,205,617.47003
-52.474035,186,617.656623
-129.14207,311,617.99295
-96.692894,363,618.424322
196.032563,286,618.75901
-53.222031,237,619.00642
163.586365,431,619.552622
161.376646,946,621.006248
-81.228146,185,621.203718
163.514751,354,621.616508
-105.496422,261,621.911174
-117.26086,266,622.207505
-75.955095,224,622.458961
-73.090456,243,622.720074
228.058687,360,623.136584
176.372429,531,623.81368
-41.013948,1000,625.623712
-76.164384,443,626.208682
-108.284581,338,626.602618
-102.326859,220,626.827369
163.253206,731,628.122715
-106.473354,408,628.56254
-160.701343,615,629.582848
175.590897,417,630.095609
-73.570973,1000,631.673751
-67.489793,207,631.898159
165.061741,527,632.65625
210.758278,426,633.26469
-87.669635,349,633.657921
222.935259,484,634.335711
-91.393336,252,634.620556
165.167814,377,635.093737
202.867161,437,635.69062
149.85595,500,636.278867
185.610257,384,636.742081
-38.174606,226,636.981732
216.712557,353,637.395001
-48.206773,203,637.608013
-25.809041,297,637.946592
-26.967219,278,638.251684
219.765611,383,638.726555
-74.360382,222,638.964573
-43.380411,290,639.280546
-94.205304,381,639.737823
-74.295891,315,640.078761
-86.555264,301,640.440859
-60.50219,222,640.665232
-81.121618,327,641.120638
-47.042133,393,641.558436
235.304748,426,642.09782
202.099279,519,642.701061
169.716897,377,643.158829
125.837514,477,643.802669
-61.569344,269,644.092902
-66.204253,301,644.448394
238.326655,361,644.904894
136.771973,503,645.511741
-70.170592,348,645.875639
215.179245,432,646.4968
176.448771,611,647.32382
-26.992478,405,647.775016
-163.672764,566,648.46174
-91.872494,410,648.96847
174.779258,330,649.369541
-75.867253,238,649.629019
209.417163,452,650.316758
175.240203,439,650.951468
-105.363687,335,651.69958
-89.248401,209,651.80031
-99.302077,339,652.005761
-101.126723,478,652.30102
-79.281922,226,652.416759
204.9531,439,652.810815
171.167804,343,653.045543
-90.654157,194,653.132641
-95.46975,517,653.469571
-51.363741,305,653.655777
-87.769533,296,653.840841
-184.687244,416,654.130997
165.92756,558,654.555619
183.121891,350,654.78558
-117.242417,351,654.971565
-103.537446,251,655.097546
-42.660999,181,655.189542
-92.908197,301,655.362805
-86.876842,297,655.556576
150.749782,499,655.939553
174.418168,510,656.295512
-82.396835,272,656.430404
-140.165987,541,656.829556
-87.433717,418,657.118906
-88.809132,221,657.236593
-113.431613,257,657.396165
214.544866,408,657.689567
-45.023892,357,657.917503
-83.240979,248,658.04854
-82.210774,246,658.180523
196.690533,354,658.491529
-97.170615,192,658.575573
187.883441,262,658.727534
-72.963772,236,658.858675
-109.389395,336,659.061557
207.948212,461,659.453542
-176.204066,545,659.890123
128.210996,639,660.382349
117.394372,559,660.859425
153.179634,522,661.324961
-93.974313,252,661.448631
212.14606,458,661.808565
-112.719417,239,661.934594
-24.60726,196,662.036541
195.396672,427,662.36905
86.950603,699,663.152651
-101.910015,183,663.241747
135.85652,536,663.750532
-74.162189,215,663.845525
-57.080649,281,664.002755
192.2023,498,664.526534
-109.772275,262,664.663562
-60.351469,169,664.743585
216.309057,429,665.042588
141.841219,393,665.341514
-114.970618,397,665.598516
-103.488278,423,665.945586
-39.81351,358,666.152569
-127.865507,236,666.276836
-90.744003,364,666.482655
106.970314,557,666.927591
-80.643008,413,667.189614
-111.732823,558,667.507683
-98.452675,397,667.800612
-34.073202,284,667.96656
-69.84518,147,668.035448
-112.829609,602,668.475543
-62.68352,299,668.645563
84.20198,1000,669.53952
-85.638208,325,669.739529
-102.117663,309,669.919546
-63.339626,196,670.027604
-63.657925,380,670.303847
125.972796,644,670.801203
-92.316127,296,670.966157
-101.383081,492,671.313504
133.567305,399,671.570493
-70.308345,190,671.665514
-89.818516,213,671.763498
-60.2477,261,671.911479
-83.393137,178,671.994508
-113.278454,517,672.483368
157.304018,508,672.986529
-91.201327,375,673.231575
-89.914457,190,673.317502
-38.478573,191,673.411538
60.30074,598,673.900655
-107.650784,264,674.025509
-45.642061,191,674.117513
-96.538118,154,674.187544
-74.11826,286,674.363554
-114.251281,484,674.804856
176.608051,448,675.167566
-48.294714,210,675.272689
-69.486219,214,675.380563
-92.47891,250,675.495559
-105.212821,217,675.591587
-101.233117,224,675.687895
-86.685109,341,675.873543
103.120952,606,676.567541
-136.281494,248,676.705554
-142.159636,530,677.052542
155.293432,432,677.359762
-158.152047,639,677.998981
-115.179082,241,678.133051
-61.18547,181,678.222127
-107.20447,346,678.443517
-74.486673,239,678.580979
161.262687,426,678.89338
-47.368888,207,679.000094
76.217131,1000,680.259572
222.432132,484,680.617553
-82.548618,200,680.716508
-42.27703,172,680.799526
-54.431008,179,680.880501
180.656511,481,681.300521
-157.896497,552,681.756583
103.759277,696,682.321569
-79.400639,249,682.455542
159.595796,601,682.907322
-6.99234,1000,684.367763
182.442522,530,684.758492
195.201651,450,685.127517
68.976742,1000,686.158558
158.56294,359,686.45498
-53.028091,227,686.586655
-116.28829,497,686.948551
219.375016,445,687.303567
-125.227832,491,687.606526
-104.030345,459,687.94685
179.444689,444,688.296722
113.226524,604,688.778524
-97.83094,447,689.162068
151.490961,536,689.648542
-109.144602,233,689.75755
-211.772906,663,690.191593
-106.51284,534,690.640541
-127.180509,449,690.935547
-146.921675,426,691.198471
-50.622568,301,691.405862
-60.430625,403,691.703931
-102.082385,384,692.021491
-50.585653,197,692.114513
-137.17973,567,692.611823
-102.734742,487,692.942395
-148.349144,228,693.058228
165.936068,507,693.470364
-77.862624,406,693.798838
151.67169,431,694.141425
-67.546388,277,694.304621
-54.512335,361,694.5606
25.822532,1000,695.40469
98.479232,1000,696.588525
192.245414,487,696.950495
67.113446,1000,697.928713
-96.501708,236,698.036822
145.032859,572,698.556561
158.881477,377,698.843597
-66.130052,225,698.961596
181.929446,399,699.295544
86.281767,576,699.774539
187.539297,311,699.954774
-47.970407,224,700.080563
-93.918296,358,700.285563
-97.779008,173,700.358511
-104.591056,278,700.507525
-140.392988,672,701.027582
-132.434086,381,701.272562
198.248085,412,701.55954
-168.364532,580,702.032539
217.76577,422,702.342056
-125.349532,608,702.739566
-98.744939,316,702.898513
-134.759904,525,703.280586
-93.131532,256,703.412774
-92.442045,216,703.518746
-13.59831,220,703.640879
-100.923498,361,703.855985
196.946548,449,704.204091
229.69898,406,704.476071
198.130871,430,704.782831
228.431699,422,705.062204
219.427574,245,705.18686
-103.670375,503,705.586469
-62.615515,150,705.657478
-116.774457,458,705.934488
-108.552499,390,706.17202
-104.033703,384,706.3945
-91.120573,246,706.509499
-142.688929,201,706.610471
-65.564419,163,706.689502
-166.963195,627,707.196506
-100.772926,464,707.520517
-105.455419,414,707.86333
-77.903633,247,707.994458
-110.99202,343,708.204489
-116.709011,200,708.303495
-135.572069,437,708.531848
99.848946,609,709.026693
-106.241631,157,709.102488
